Platform,URL,Product_Name,SKU_Identifier,True_SKU_Identifier,Price,Limit_Price,Price_Status,Scrape_Date,Main_Image_URL
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=484037745334,云米AI燃气灶power 5.0（天然气）,6923185654377,484037745334,1099,,正常,2026-04-22 11:02:46,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_484037745334.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=415597395169,电热3300W smart2,6923185651444,415597395169,979,,百亿补贴,2026-04-22 11:02:46,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_415597395169.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=413986425773,蓝调智能门锁（人脸猫眼版）,6923185654650,413986425773,999,,正常,2026-04-22 11:02:46,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_413986425773.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=364990106384,"即热1000G,MAIN84",6923185651116,364990106384,1359,1899,破价警报,2026-04-22 11:02:46,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_364990106384.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=325232192898,冰箱603,6923185650935,325232192898,2459,,正常,2026-04-22 11:02:47,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_325232192898.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=296957182528,复合滤芯,"6923185600138,6923185600145",296957182528,439,,正常,2026-04-22 11:02:57,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_296957182528.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=291141614396,F3-五合一,6923185614258,291141614396,269,298,破价警报,2026-04-22 11:02:58,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_291141614396.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=290543633215,复合滤芯,"6923185614258,6923185616177",290543633215,199,,正常,2026-04-22 11:02:58,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_290543633215.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=273348857003,云米蓝调智能门锁（基础版）,6923185655381,273348857003,538.77,,正常,2026-04-22 11:02:58,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_273348857003.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=264080849667,霸王锁体,6923185622154,264080849667,150,150,正常,2026-04-22 11:02:58,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_264080849667.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=259115850200,蓝调智能门锁（3D人脸版）,6923185654643,259115850200,699,,正常,2026-04-22 11:02:58,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_259115850200.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=231833573024,小烤箱6L,6923185603221,231833573024,199,174,高价待调整,2026-04-22 11:02:58,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_231833573024.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=225501370546,小海豚3,6923185605867,225501370546,895.5,499,高价待调整,2026-04-22 11:03:00,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_225501370546.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=224216987554,复合滤芯,"6923185614258,6923185615750,6923185614265",224216987554,199,,正常,2026-04-22 11:03:02,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_224216987554.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=220820325711,云米消毒柜（嵌入式）云米版,6923185604303,220820325711,764.15,,正常,2026-04-22 11:03:02,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_220820325711.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=219486126363,flash烟机,6923185613664,219486126363,899,,正常,2026-04-22 11:03:12,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_219486126363.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=209406625494,蓝调智能门锁（大屏猫眼版）,6923185654667,209406625494,999,,正常,2026-04-22 11:03:12,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_209406625494.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=205451808289,小厨宝,6923185611233,205451808289,282,,正常,2026-04-22 11:03:12,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_205451808289.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=205458105137,小海豚2 1000G,6923185654865,205458105137,899,899,正常,2026-04-22 11:03:12,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_205458105137.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=882919216767,小白龙 800G+,6923185653974,882919216767,1199,1299,破价警报,2026-04-22 11:03:26,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_882919216767.jpg
京东,https://item.jd.com/10101734415932.html,蓝调烟机+power5.0（液）,S2411211436001,10101734415932,Not Found,1199,抓取失败,2026-04-22 11:10:48,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\error_screenshots\fail_JD_10101734415932.png
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=912927521784,小京龙2Pro净矿,6923185656791,912927521784,1273,2499,破价警报 | 百亿补贴,2026-04-22 11:11:03,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_912927521784.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=908884844099,管线机2S,6923185652526,908884844099,709,1699,破价警报,2026-04-22 11:11:04,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_908884844099.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=908879495872,smart 前置过滤器 （VF4-A）,6923185621058,908879495872,289,499,破价警报,2026-04-22 11:11:04,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_908879495872.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=907974025123,小海豚1000G,6923185654865,907974025123,899,899,正常,2026-04-22 11:11:04,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_907974025123.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=907033710117,云米昆仑3矿泉净水器2S Pro,6923185656593,907033710117,2998,2899,高价待调整,2026-04-22 11:11:04,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_907033710117.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=873065157674,小海豚600G适用滤芯,6923185618379,873065157674,239,299,破价警报,2026-04-22 11:11:04,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_873065157674.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=872941778883,1000G复合滤芯,6923185653998,872941778883,288,298,破价警报,2026-04-22 11:11:04,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_872941778883.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=870799733097,油烟机 smart2,6923185653110,870799733097,1599,,正常,2026-04-22 11:11:04,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_870799733097.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=868834124642,云米AI油烟机Super升级,6923185605829,868834124642,1279,,正常,2026-04-22 11:11:05,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_868834124642.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=868851073714,小海豚3,6923185605867,868851073714,499,499,百亿补贴,2026-04-22 11:11:05,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_868851073714.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=862873034610,小海豚3,6923185605867,862873034610,618.8,499,高价待调整 | 百亿补贴,2026-04-22 11:11:16,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_862873034610.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=862584688956,门锁门禁卡,6923185654230,862584688956,25,19,高价待调整,2026-04-22 11:11:16,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_862584688956.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=861508688697,管线机2E,6923185650966,861508688697,989,1599,破价警报,2026-04-22 11:11:16,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_861508688697.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852932116812,小海豚600G+滤芯套餐,S2508151538001,852932116812,772,,百亿补贴,2026-04-22 11:11:16,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_852932116812.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852614628903,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,852614628903,889,,百亿补贴,2026-04-22 11:11:16,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_852614628903.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852161740747,小海豚600G+,6923185653684,852161740747,899,559,高价待调整,2026-04-22 11:11:16,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_852161740747.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852010588191,蓝调2Pro-JSQ30-VGW1641,6923185656869,852010588191,934.15,,正常,2026-04-22 11:11:17,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_852010588191.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=850883552953,云米·泉先AI净水器蓝调600G+,6923185653592,850883552953,649,999,破价警报,2026-04-22 11:11:17,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_850883552953.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=850344043841,云米AI净饮机Super 2,6923185615415,850344043841,1009,1699,破价警报,2026-04-22 11:11:17,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_850344043841.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=849648457333,云米AI昆仑矿泉净水机 Super 2E 2500,6923185654254,849648457333,1459,2499,破价警报,2026-04-22 11:11:17,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_849648457333.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=849000374681,云米AI净水器Super 2Y 1200G,6923185653981,849000374681,1189,1899,破价警报,2026-04-22 11:11:27,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_849000374681.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=837301408995,云米AI冷热管线机Super2 Pro,6923185655794,837301408995,1449,1999,破价警报,2026-04-22 11:11:27,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_837301408995.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=832431516907,门锁普通版E30,6923185656074,832431516907,499,,正常,2026-04-22 11:11:27,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_832431516907.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=823432069145,手持吸尘器,6923185611844,823432069145,999,602,高价待调整,2026-04-22 11:11:28,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_823432069145.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=774960777953,蓝调2燃气热水器13L,6923185655688,774960777953,999,,正常,2026-04-22 11:11:28,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_774960777953.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=767193647325,门锁掌静脉,6923185655398,767193647325,1104,,正常,2026-04-22 11:11:29,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_767193647325.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=765112154467,小鲸鱼 马桶盖,6923185654537,765112154467,698.4,,正常,2026-04-22 11:11:29,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_765112154467.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=763759392708,云米AI油烟机 鲲鹏Pro,6923185605379,763759392708,2115.65,,正常,2026-04-22 11:11:29,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_763759392708.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=761822913595,云米智能马桶 小鲸鱼 2 Pro,6923185654575,761822913595,2399,,正常,2026-04-22 11:11:30,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_761822913595.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=743885774552,云米蓝调智能门锁（基础版）,6923185655381,743885774552,539,,正常,2026-04-22 11:11:30,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_743885774552.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=739863611562,云米AI油烟机 Smart 2 Pro,6923185653516,739863611562,1359,,正常,2026-04-22 11:11:41,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_739863611562.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=705715580268,智能门锁锂电池(5000mAh),6923185652953,705715580268,114,99,高价待调整,2026-04-22 11:11:42,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_705715580268.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=661859626284,小海豚-40L-2000w热水器,6923185681281,661859626284,599,,正常,2026-04-22 11:11:42,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_661859626284.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=657344402006,云米油烟机蓝调,6923185650973,657344402006,859,,正常,2026-04-22 11:11:42,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_657344402006.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=490426355421,500L十字门冰箱,6923185651123,490426355421,3199,,正常,2026-04-22 11:11:42,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_490426355421.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=484037745334,云米AI燃气灶power 5.0（天然气）,6923185654377,484037745334,1099,,正常,2026-04-22 11:11:42,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_484037745334.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=415597395169,电热3300W smart2,6923185651444,415597395169,979,,百亿补贴,2026-04-22 11:11:42,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_415597395169.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=413986425773,蓝调智能门锁（人脸猫眼版）,6923185654650,413986425773,999,,正常,2026-04-22 11:11:43,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_413986425773.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=364990106384,"即热1000G,MAIN84",6923185651116,364990106384,1359,1899,破价警报,2026-04-22 11:11:43,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_364990106384.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=325232192898,冰箱603,6923185650935,325232192898,2459,,正常,2026-04-22 11:11:46,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_325232192898.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=296957182528,复合滤芯,"6923185600138,6923185600145",296957182528,439,,正常,2026-04-22 11:11:56,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_296957182528.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=291141614396,F3-五合一,6923185614258,291141614396,269,298,破价警报,2026-04-22 11:11:56,d:\WorkSpace\03_Dev_自动化开发\001全新开发价格爬虫架构\price_screenshots\2026-04-22_PDD_291141614396.jpg
